date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster,stay_dur,no_of_days_bet_booking,Cin_day,Cin_month,Cin_year
1407595824.0,2.0,3,66.0,174,21356,2103.6851,7523,0,0,9,1414886400.0,1415232000.0,2,0,1,8791,1,0,1,4,8.0,110,65,,,2.0,11.0,2014.0
1398932099.0,2.0,3,66.0,337,25954,3428.3823035719975,45567,0,0,5,1405900800.0,1406160000.0,2,0,1,8213,1,0,1,6,68.0,275,97,,,21.0,7.0,2014.0
1398352559.0,2.0,3,66.0,348,54785,1600.1604,42635,0,0,2,1400803200.0,1401408000.0,2,0,1,8814,1,0,1,4,51.0,197,86,,,23.0,5.0,2014.0
1412457264.0,2.0,3,66.0,174,17468,2397.0998,7283,0,0,9,1416355200.0,1416700800.0,2,0,1,8791,1,0,1,4,8.0,110,96,,,19.0,11.0,2014.0
1400094685.0,2.0,3,66.0,174,31206,3428.3823035719975,39375,0,0,2,1400889600.0,1400976000.0,2,0,1,22618,6,0,1,6,187.5,1537,7,,,24.0,5.0,2014.0
1389261317.0,2.0,3,66.0,356,33823,2452.1614,18795,0,0,1,1389398400.0,1389571200.0,2,0,1,34383,6,0,1,2,50.0,675,70,,,11.0,1.0,2014.0
1408218630.0,2.0,3,66.0,462,41898,2104.8425,1482,0,0,0,1410048000.0,1410134400.0,2,0,1,34383,8,0,1,2,50.0,411,72,,,7.0,9.0,2014.0
1392627424.0,2.0,3,66.0,258,4687,954.5007,33803,0,0,9,1393200000.0,1393632000.0,2,0,1,15093,1,0,1,2,50.0,679,9,,,24.0,2.0,2014.0
1399385080.0,2.0,3,66.0,153,5526,1390.8961,50277,0,0,9,1404345600.0,1404518400.0,2,0,1,27120,6,0,1,2,50.0,573,76,,,3.0,7.0,2014.0
1414302149.0,24.5,3,73.5,385,50682,3428.3823035719975,38878,0,0,5,1418688000.0,1418860800.0,2,0,1,8744,1,0,1,3,106.0,108,12,,,16.0,12.0,2014.0
1392350871.0,2.0,3,66.0,311,33705,2035.164,6929,0,0,9,1396224000.0,1396828800.0,2,0,1,11334,1,0,1,4,96.0,201,33,,,31.0,3.0,2014.0
1379923800.0,2.0,3,66.0,258,2554,17.2012,33803,0,0,9,1380585600.0,1380672000.0,2,0,1,12191,6,0,1,2,50.0,637,95,,,1.0,10.0,2014.0
1406952500.0,2.0,3,73.5,69,8251,1833.809641428799,53412,0,0,4,1409616000.0,1409702400.0,2,0,1,1160,1,0,1,3,99.0,77,60,,,2.0,9.0,2014.0
1381254260.0,2.0,3,66.0,321,47535,336.5903,48943,0,0,0,1381363200.0,1381536000.0,2,0,1,8230,1,0,1,2,50.0,637,48,,,10.0,10.0,2014.0
1394056987.0,2.0,3,66.0,442,40219,1833.809641428799,51077,0,0,2,1394323200.0,1394496000.0,2,0,1,34383,4,0,1,2,50.0,712,68,,,9.0,3.0,2014.0
1413805561.0,24.5,3,73.5,385,46963,3428.3823035719975,38878,0,0,9,1419292800.0,1419552000.0,2,0,1,8747,1,0,1,3,106.0,107,50,,,23.0,12.0,2014.0
1405215076.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,9,1407888000.0,1407974400.0,2,0,1,8278,1,0,1,2,50.0,368,72,,,13.0,8.0,2014.0
1405951265.0,2.0,3,73.5,221,49618,1833.809641428799,40969,0,0,9,1409184000.0,1409356800.0,2,0,1,8740,1,0,1,6,105.0,12,78,,,28.0,8.0,2014.0
1405356356.0,2.0,3,66.0,220,45599,2810.0966,30641,0,0,9,1410134400.0,1410566400.0,2,0,1,8251,1,0,1,4,93.0,1537,15,,,8.0,9.0,2014.0
1400257246.0,24.5,3,73.5,385,50682,3428.3823035719975,38878,0,0,9,1410048000.0,1410220800.0,2,0,1,1918,1,0,1,5,122.0,1462,3,,,7.0,9.0,2014.0
1404896888.0,13.0,3,61.5,9,43175,1833.809641428799,45142,0,0,2,1414108800.0,1414281600.0,2,0,1,10866,3,0,1,5,187.5,794,44,,,24.0,10.0,2014.0
1371232706.0,11.0,3,73.5,354,12328,245.3816,34019,0,0,9,1372464000.0,1372550400.0,2,0,1,26987,6,0,1,2,50.0,590,50,,,29.0,6.0,2014.0
1416474282.0,2.0,3,66.0,321,47535,1581.6988,44437,0,0,9,1417392000.0,1417910400.0,2,0,1,8279,1,0,1,2,50.0,1230,37,,,1.0,12.0,2014.0
1387772921.0,2.0,3,73.5,48,2982,1833.809641428799,26886,0,0,9,1390694400.0,1391558400.0,2,0,1,8267,1,0,1,2,50.0,675,23,,,26.0,1.0,2014.0
1383070176.0,24.5,3,61.5,48,4924,1833.809641428799,35370,0,0,5,1383609600.0,1383782400.0,2,0,1,19522,1,0,1,2,50.0,485,91,,,5.0,11.0,2014.0
1374355316.0,2.0,3,66.0,174,16019,2435.4783,50463,0,0,2,1374969600.0,1375228800.0,2,0,1,8267,1,0,1,2,50.0,675,19,,,28.0,7.0,2014.0
1406133646.0,2.0,3,73.5,71,15362,1833.809641428799,38732,0,0,0,1408406400.0,1408665600.0,2,0,1,8243,1,0,1,2,50.0,409,77,,,19.0,8.0,2014.0
1405634640.0,2.0,3,73.5,187,12365,1833.809641428799,40969,0,0,9,1409184000.0,1409270400.0,2,0,1,33391,6,0,1,6,105.0,12,99,,,28.0,8.0,2014.0
1407966394.0,2.0,3,66.0,314,45853,334.0893,24127,0,0,5,1412208000.0,1412380800.0,2,0,1,8287,1,0,1,2,187.5,397,21,,,2.0,10.0,2014.0
1419280980.0,2.0,3,73.5,44,32227,1833.809641428799,45936,0,0,1,1419552000.0,1419984000.0,2,0,1,18773,1,0,1,6,22.0,1537,8,,,26.0,12.0,2014.0
1416404176.0,2.0,3,66.0,337,25954,3428.3823035719975,45567,0,0,5,1433721600.0,1434153600.0,2,0,1,8289,1,0,1,6,107.0,36,64,,,8.0,6.0,2014.0
1362483599.0,2.0,3,66.0,153,28865,1301.1418,28736,0,0,9,1370390400.0,1370563200.0,2,0,1,12228,6,0,1,2,50.0,411,90,,,5.0,6.0,2014.0
1367987308.0,2.0,3,66.0,226,52064,1422.7617,7783,0,0,9,1379635200.0,1380326400.0,2,0,1,11439,1,0,1,4,163.0,1503,87,,,20.0,9.0,2014.0
1407776937.0,2.0,3,66.0,348,47997,3261.9833,24626,0,0,9,1412208000.0,1412553600.0,2,0,1,30337,1,0,1,6,70.0,10,90,,,2.0,10.0,2014.0
1416407409.0,2.0,3,73.5,627,51733,1893.6664,7573,0,0,2,1427414400.0,1428019200.0,2,0,1,8279,1,0,1,2,50.0,1230,70,,,27.0,3.0,2014.0
1409389008.0,24.0,3,61.5,50,5703,1833.809641428799,9558,0,0,9,1411084800.0,1411430400.0,2,0,1,18569,1,0,1,3,182.0,83,63,,,19.0,9.0,2014.0
1387027342.0,2.0,3,66.0,174,16019,2184.1716,50463,0,0,9,1387411200.0,1388016000.0,2,0,1,8268,1,0,1,2,50.0,682,51,,,19.0,12.0,2014.0
1357569723.0,2.0,3,73.5,311,31798,1833.809641428799,28470,0,0,9,1358294400.0,1358380800.0,2,0,1,26414,6,0,1,2,187.5,399,18,,,16.0,1.0,2014.0
1396214192.0,2.0,3,66.0,462,27117,1064.7681,23444,0,0,9,1400544000.0,1401062400.0,2,0,1,8278,1,0,1,2,50.0,368,49,,,20.0,5.0,2014.0
1403863312.0,2.0,3,66.0,356,4751,84.9184,43852,0,0,0,1403913600.0,1404000000.0,2,0,1,23402,6,0,1,2,50.0,1179,91,,,28.0,6.0,2014.0
1395681355.0,2.0,3,66.0,403,50364,323.3565,36319,0,0,9,1396396800.0,1396742400.0,2,0,1,28499,6,0,1,2,50.0,683,30,,,2.0,4.0,2014.0
1395249238.0,2.0,3,69.0,573,33444,1833.809641428799,30850,0,0,9,1396396800.0,1396483200.0,2,0,1,34383,6,0,1,6,187.5,27,28,,,2.0,4.0,2014.0
1398600368.0,2.0,3,66.0,435,40631,2001.2775,31143,0,0,0,1426550400.0,1426982400.0,2,0,1,12440,5,0,1,4,186.0,209,31,,,17.0,3.0,2014.0
1416445560.0,2.0,3,66.0,174,17468,402.9686,49668,0,0,9,1417305600.0,1417737600.0,2,0,1,8250,1,0,1,2,50.0,628,1,,,30.0,11.0,2014.0
1362511490.0,2.0,3,66.0,153,21067,1345.9825,28736,0,0,9,1370563200.0,1370649600.0,2,0,1,34383,4,0,1,2,50.0,624,59,,,7.0,6.0,2014.0
1383228569.0,2.0,3,66.0,337,25954,1066.2633,45567,0,0,5,1389571200.0,1389744000.0,2,0,1,8260,1,0,1,2,50.0,701,0,,,13.0,1.0,2014.0
1368052578.0,2.0,3,66.0,220,775,1210.3131,48943,0,0,3,1369958400.0,1370217600.0,2,0,1,8261,1,0,1,2,50.0,646,16,,,31.0,5.0,2014.0
1406100378.0,2.0,3,73.5,627,51733,426.0613,7573,0,0,9,1416441600.0,1416700800.0,2,0,1,33782,6,0,1,4,8.0,1532,86,,,20.0,11.0,2014.0
1400850172.0,2.0,3,66.0,153,50542,1130.1289,28736,0,0,9,1403481600.0,1403740800.0,2,0,1,17843,4,0,1,2,50.0,663,13,,,23.0,6.0,2014.0
1419952695.0,2.0,3,66.0,442,14344,165.6018,48590,0,0,9,1419897600.0,1420243200.0,2,0,1,8218,1,0,1,2,50.0,743,39,,,30.0,12.0,2014.0
1382989425.0,24.0,3,73.5,20,3392,1833.809641428799,41165,0,0,3,1383350400.0,1383609600.0,2,0,1,8800,1,0,1,6,144.0,15,50,,,2.0,11.0,2014.0
1416234815.0,24.5,3,61.5,48,4924,1833.809641428799,35370,0,0,5,1416528000.0,1416614400.0,2,0,1,20332,1,0,1,3,126.0,264,61,,,21.0,11.0,2014.0
1404062314.0,2.0,3,66.0,337,30790,1833.809641428799,45567,0,0,5,1406332800.0,1406764800.0,2,0,1,20005,6,0,1,6,105.0,771,58,,,26.0,7.0,2014.0
1419779902.0,24.0,3,61.5,50,5703,1833.809641428799,18976,0,0,3,1421539200.0,1421712000.0,2,0,1,22800,6,0,1,6,77.0,20,42,,,18.0,1.0,2014.0
1412615448.0,2.0,3,66.0,174,46432,110.4256,3313,0,0,9,1414108800.0,1414281600.0,2,0,1,23288,6,0,1,2,50.0,633,54,,,24.0,10.0,2014.0
1417091672.0,11.0,3,73.5,354,41495,3428.3823035719975,7899,0,0,9,1444348800.0,1444780800.0,2,0,1,1556,1,0,1,5,100.0,1474,20,,,9.0,10.0,2014.0
1368399417.0,2.0,3,66.0,174,54486,2551.3926,51346,0,0,9,1368921600.0,1369094400.0,2,0,1,8267,1,0,1,2,50.0,675,55,,,19.0,5.0,2014.0
1395277145.0,2.0,3,69.0,573,33444,1833.809641428799,30850,0,0,4,1396137600.0,1396224000.0,2,0,1,21918,6,0,1,6,135.0,278,6,,,30.0,3.0,2014.0
1378989923.0,2.0,3,66.0,258,2554,16.9159,33803,0,0,9,1378944000.0,1379635200.0,2,0,1,12190,6,0,1,2,50.0,637,73,,,12.0,9.0,2014.0
1376926678.0,2.0,3,66.0,220,43026,189.088,23234,0,0,9,1378771200.0,1379030400.0,2,0,1,34383,6,0,1,2,50.0,685,31,,,10.0,9.0,2014.0
1405527467.0,2.0,3,66.0,448,43175,3428.3823035719975,51995,0,0,9,1418428800.0,1418601600.0,2,0,1,8282,1,0,1,3,126.0,232,99,,,13.0,12.0,2014.0
1407788764.0,24.5,3,69.0,627,53434,1833.809641428799,9701,0,0,1,1408060800.0,1408147200.0,2,0,1,22988,6,0,1,6,70.0,1537,76,,,15.0,8.0,2014.0
1394004353.0,2.0,3,66.0,321,15198,1413.9246,18795,0,0,9,1395532800.0,1395964800.0,2,0,1,11854,1,0,1,2,50.0,700,72,,,23.0,3.0,2014.0
1368702242.0,2.0,3,66.0,258,4687,3428.3823035719975,33803,0,0,9,1372550400.0,1372809600.0,2,0,1,8862,1,0,1,6,187.5,1466,22,,,30.0,6.0,2014.0
1402545974.0,2.0,3,73.5,627,25620,1833.809641428799,30850,0,0,4,1405641600.0,1405814400.0,2,0,1,8819,1,0,1,3,168.0,1242,11,,,18.0,7.0,2014.0
1393866619.0,2.0,3,66.0,220,11526,11.4302,44405,0,0,9,1394064000.0,1394150400.0,2,0,1,8260,1,0,1,2,50.0,701,97,,,6.0,3.0,2014.0
1367780022.0,2.0,3,66.0,258,4687,3428.3823035719975,33803,0,0,0,1372550400.0,1372723200.0,2,0,1,12244,6,0,1,6,187.5,27,25,,,30.0,6.0,2014.0
1406324918.0,2.0,3,66.0,220,14656,13.1586,44405,0,0,1,1407456000.0,1407628800.0,2,0,1,34383,3,0,1,2,50.0,701,70,,,8.0,8.0,2014.0
1407391843.0,2.0,3,66.0,220,14656,13.1586,44405,0,0,1,1407542400.0,1407628800.0,2,0,1,34383,3,0,1,2,50.0,701,70,,,9.0,8.0,2014.0
1390330925.0,11.0,3,73.5,155,14703,2428.3932,52528,0,0,4,1394668800.0,1395100800.0,2,0,1,8267,1,0,1,2,50.0,675,83,,,13.0,3.0,2014.0
1394685839.0,2.0,3,69.0,627,221,1833.809641428799,30850,0,0,4,1396396800.0,1396483200.0,2,0,1,12241,6,0,1,6,187.5,27,33,,,2.0,4.0,2014.0
1409388293.0,24.0,3,61.5,50,5703,1833.809641428799,9558,0,0,9,1411084800.0,1411344000.0,2,0,1,8220,1,0,1,3,182.0,46,46,,,19.0,9.0,2014.0
1377371754.0,2.0,3,66.0,174,47943,309.3642,14088,0,0,9,1377388800.0,1377475200.0,2,0,1,12267,6,0,1,2,50.0,1230,91,,,25.0,8.0,2014.0
1378644497.0,2.0,3,73.5,13,34170,1833.809641428799,44065,0,0,9,1390435200.0,1390780800.0,2,0,1,20845,6,0,1,3,182.0,1408,81,,,23.0,1.0,2014.0
1376213939.0,24.5,3,73.5,354,25315,2088.8905,14947,0,0,9,1376179200.0,1376438400.0,2,0,1,26414,6,0,1,2,187.5,399,51,,,11.0,8.0,2014.0
1393256920.0,2.0,3,66.0,315,6085,1833.809641428799,6929,0,0,9,1396137600.0,1396742400.0,2,0,1,11334,1,0,1,4,96.0,201,33,,,30.0,3.0,2014.0
1408661549.0,2.0,3,66.0,462,52482,3428.3823035719975,14943,0,0,3,1410048000.0,1410393600.0,2,0,1,8746,1,0,1,6,105.0,29,8,,,7.0,9.0,2014.0
1381254407.0,2.0,3,66.0,321,47535,328.6351,48943,0,0,0,1381363200.0,1381536000.0,2,0,1,8230,1,0,1,2,50.0,637,91,,,10.0,10.0,2014.0
1413535224.0,2.0,3,66.0,337,22666,3428.3823035719975,43853,0,0,2,1428278400.0,1428883200.0,2,0,1,8745,1,0,1,6,187.5,27,64,,,6.0,4.0,2014.0
1368561255.0,2.0,3,66.0,363,11295,251.2754,18841,0,0,9,1368576000.0,1368662400.0,2,0,1,24946,6,0,1,2,50.0,751,51,,,15.0,5.0,2014.0
1398685606.0,13.0,3,61.5,171,15334,3428.3823035719975,4539,0,0,5,1407542400.0,1408579200.0,2,0,1,11439,1,0,1,4,163.0,1503,65,,,9.0,8.0,2014.0
1419932703.0,2.0,3,66.0,174,45042,2515.5519,7523,0,0,9,1421712000.0,1422144000.0,2,0,1,8855,1,0,1,2,50.0,213,87,,,20.0,1.0,2014.0
1405253893.0,2.0,3,66.0,226,51467,356.6914,36319,0,0,5,1412899200.0,1413158400.0,2,0,1,17520,3,0,1,2,50.0,682,54,,,10.0,10.0,2014.0
1418359547.0,2.0,3,66.0,403,50364,666.8069,36319,0,0,5,1448409600.0,1448668800.0,2,0,1,8267,1,0,1,2,50.0,675,41,,,25.0,11.0,2014.0
1410018108.0,24.0,3,73.5,475,40450,1833.809641428799,11843,0,0,5,1410480000.0,1410739200.0,2,0,1,783,1,0,1,3,5.0,98,12,,,12.0,9.0,2014.0
1419978586.0,2.0,3,66.0,174,26232,456.4986,17817,0,0,1,1420070400.0,1420588800.0,2,0,1,8278,1,0,1,2,50.0,368,77,,,1.0,1.0,2014.0
1402770377.0,2.0,3,66.0,311,31592,1712.6572,7030,0,0,9,1413590400.0,1413936000.0,2,0,1,8791,1,0,1,4,8.0,110,66,,,18.0,10.0,2014.0
1405635335.0,2.0,3,73.5,187,12365,1833.809641428799,40969,0,0,9,1409184000.0,1409270400.0,2,0,1,33393,6,0,1,6,105.0,12,30,,,28.0,8.0,2014.0
1418133578.0,2.0,3,66.0,174,25897,1332.6319,51513,0,0,9,1418688000.0,1418774400.0,2,0,1,12202,6,0,1,2,50.0,409,77,,,16.0,12.0,2014.0
1369072266.0,2.0,3,66.0,220,43026,80.5509,23234,0,0,9,1370822400.0,1371168000.0,2,0,1,15093,1,0,1,2,50.0,679,77,,,10.0,6.0,2014.0
1417336881.0,2.0,3,66.0,149,8559,761.1757,26981,0,0,9,1421971200.0,1422230400.0,2,0,1,8268,1,0,1,2,50.0,682,84,,,23.0,1.0,2014.0
1374000562.0,8.0,3,61.5,158,15589,599.7379,20759,0,0,9,1374105600.0,1374192000.0,2,0,1,23480,6,0,1,6,70.0,19,25,,,18.0,7.0,2014.0
1415343281.0,24.5,3,73.5,385,46963,3428.3823035719975,38878,0,0,9,1418947200.0,1419206400.0,2,0,1,34383,1,0,1,3,106.0,106,7,,,19.0,12.0,2014.0
1365609183.0,2.0,3,66.0,174,5938,455.6962,50191,0,0,9,1367971200.0,1368057600.0,2,0,1,24374,6,0,1,2,50.0,627,10,,,8.0,5.0,2014.0
1388061409.0,24.0,3,61.5,50,5703,1833.809641428799,9616,0,0,1,1388275200.0,1388448000.0,2,0,1,8220,1,0,1,3,182.0,46,77,,,29.0,12.0,2014.0
1404844591.0,2.0,3,66.0,174,9890,1916.5061,16831,0,0,2,1406592000.0,1406937600.0,2,0,1,3414,3,0,1,2,50.0,350,23,,,29.0,7.0,2014.0
1358791277.0,2.0,3,66.0,258,4687,1758.3857,33803,0,0,0,1360886400.0,1361059200.0,2,0,1,12216,6,0,1,2,50.0,365,69,,,15.0,2.0,2014.0
1413892841.0,24.5,3,61.5,48,4924,1833.809641428799,35370,0,0,5,1414454400.0,1414627200.0,2,0,1,8289,1,0,1,6,107.0,36,64,,,28.0,10.0,2014.0
1380284539.0,24.5,3,61.5,48,4924,1833.809641428799,35370,0,0,5,1384473600.0,1384732800.0,2,0,1,8266,1,0,1,2,50.0,411,23,,,15.0,11.0,2014.0
1370360624.0,24.0,3,61.5,64,3169,1833.809641428799,9582,0,0,9,1371686400.0,1371772800.0,2,0,1,8822,1,0,1,3,130.0,91,97,,,20.0,6.0,2014.0
1419933781.0,2.0,3,66.0,174,45042,3361.3841,7523,0,0,9,1421712000.0,1422057600.0,2,0,1,12257,6,0,1,4,51.0,1509,18,,,20.0,1.0,2014.0
1390286348.0,2.0,3,66.0,318,22418,421.8551,756,0,0,2,1397692800.0,1397952000.0,2,0,1,8291,1,0,1,2,50.0,191,25,,,17.0,4.0,2014.0
1376978805.0,2.0,3,66.0,363,24603,1833.809641428799,14099,0,0,9,1377388800.0,1377475200.0,2,0,1,11361,1,0,1,2,50.0,591,15,,,25.0,8.0,2014.0
1378485147.0,2.0,3,61.5,41,14231,1833.809641428799,42384,0,0,1,1386979200.0,1387238400.0,2,0,1,12225,6,0,1,2,50.0,701,42,,,14.0,12.0,2014.0
1394810567.0,2.0,3,66.0,258,36397,39.7829,51329,0,0,2,1395360000.0,1395532800.0,2,0,1,4592,3,0,1,2,50.0,637,47,,,21.0,3.0,2014.0
1415260155.0,2.0,3,66.0,318,22418,200.9011,51787,0,0,9,1416268800.0,1416355200.0,2,0,1,8230,1,0,1,2,50.0,637,95,,,18.0,11.0,2014.0
1405356326.0,2.0,3,66.0,220,45599,2810.0966,30641,0,0,9,1410134400.0,1410566400.0,2,0,1,8251,1,0,1,4,93.0,1537,15,,,8.0,9.0,2014.0
1413072253.0,24.0,3,61.5,64,3169,1833.809641428799,6549,0,0,5,1419724800.0,1419897600.0,2,0,1,34383,1,0,1,3,5.0,922,29,,,28.0,12.0,2014.0
1402930296.0,2.0,3,66.0,314,15653,106.6254,30977,0,0,9,1408060800.0,1408233600.0,2,0,1,5270,1,0,1,2,50.0,695,23,,,15.0,8.0,2014.0
1419002839.0,2.0,3,66.0,311,28817,1833.809641428799,42985,0,0,9,1418947200.0,1419033600.0,2,0,1,8223,1,0,1,2,50.0,690,47,,,19.0,12.0,2014.0
1407485964.0,2.0,3,66.0,462,52482,3428.3823035719975,14943,0,0,0,1410652800.0,1410825600.0,2,0,1,8785,1,0,1,6,105.0,1537,43,,,14.0,9.0,2014.0
1419931809.0,24.0,3,61.5,64,9448,1833.809641428799,2451,0,0,4,1423180800.0,1423267200.0,2,0,1,14039,6,0,1,6,105.0,35,36,,,6.0,2.0,2014.0
1396950547.0,2.0,3,66.0,351,26084,39.783,43317,0,0,9,1397174400.0,1397260800.0,2,0,1,27351,6,0,1,2,50.0,638,58,,,11.0,4.0,2014.0
1390310578.0,2.0,3,66.0,149,8559,1708.6801,26981,0,0,3,1393977600.0,1394236800.0,2,0,1,8279,1,0,1,2,50.0,1230,70,,,5.0,3.0,2014.0
1405344642.0,2.0,3,66.0,174,40789,82.9426,15704,0,0,9,1405987200.0,1406160000.0,2,0,1,14797,1,0,1,2,50.0,369,25,,,22.0,7.0,2014.0
1396950226.0,2.0,3,66.0,351,26084,39.7286,43317,0,0,9,1397174400.0,1397260800.0,2,0,1,27351,6,0,1,2,50.0,638,6,,,11.0,4.0,2014.0
1391925164.0,2.0,3,66.0,448,53078,12.1519,54163,0,0,1,1392249600.0,1392422400.0,2,0,1,25300,6,0,1,2,50.0,570,48,,,13.0,2.0,2014.0
1405231313.0,2.0,3,66.0,448,43175,3428.3823035719975,51995,0,0,9,1418428800.0,1418601600.0,2,0,1,8282,1,0,1,3,126.0,232,99,,,13.0,12.0,2014.0
1419795413.0,24.0,3,61.5,64,9448,1833.809641428799,2451,0,0,4,1423180800.0,1423267200.0,2,0,1,14039,6,0,1,6,105.0,35,89,,,6.0,2.0,2014.0
1406288700.0,2.0,3,73.5,44,32227,1833.809641428799,26886,0,0,9,1424390400.0,1424995200.0,2,0,1,11815,1,0,1,3,5.0,1537,25,,,20.0,2.0,2014.0
1405156838.0,13.0,3,61.5,347,30537,3428.3823035719975,52022,0,0,9,1412121600.0,1412467200.0,2,0,1,28650,6,0,1,2,50.0,1516,17,,,1.0,10.0,2014.0
1371670199.0,2.0,3,66.0,174,5938,376.4987,50191,0,0,1,1371772800.0,1371945600.0,2,0,1,8834,1,0,1,2,50.0,355,25,,,21.0,6.0,2014.0
1361877543.0,2.0,3,66.0,143,43351,1833.809641428799,34802,0,0,1,1362096000.0,1362182400.0,2,0,1,8216,1,0,1,2,50.0,350,68,,,1.0,3.0,2014.0
1407597849.0,2.0,3,66.0,174,21356,2102.9363,7523,0,0,9,1414886400.0,1415232000.0,2,0,1,8791,1,0,1,4,8.0,110,68,,,2.0,11.0,2014.0
1411194938.0,11.0,3,73.5,385,46709,1833.809641428799,26246,0,0,0,1415404800.0,1416614400.0,2,0,1,23860,6,0,1,6,105.0,892,81,,,8.0,11.0,2014.0
1376201566.0,2.0,3,73.5,627,832,1833.809641428799,44663,0,0,9,1389312000.0,1390435200.0,2,0,1,5497,1,0,1,3,182.0,79,57,,,10.0,1.0,2014.0
1406044418.0,24.0,3,61.5,51,9527,1833.809641428799,54043,0,0,1,1416960000.0,1417046400.0,2,0,1,17459,5,0,1,6,144.0,24,20,,,26.0,11.0,2014.0
1364230616.0,2.0,3,66.0,174,40919,261.9538,50191,0,0,9,1367884800.0,1367971200.0,2,0,1,12206,6,0,1,2,50.0,628,45,,,7.0,5.0,2014.0
1392817797.0,2.0,3,66.0,337,25954,1575.6977,45567,0,0,5,1403136000.0,1403654400.0,2,0,1,11938,1,0,1,4,8.0,126,2,,,19.0,6.0,2014.0
1404870997.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,1,1407542400.0,1407628800.0,2,0,1,12216,6,0,1,2,50.0,365,41,,,9.0,8.0,2014.0
1417013218.0,11.0,3,73.5,155,14703,120.0791,52528,0,0,9,1419552000.0,1419638400.0,2,0,1,8281,1,0,1,2,50.0,663,91,,,26.0,12.0,2014.0
1406965171.0,2.0,3,73.5,69,8251,1833.809641428799,53412,0,0,3,1409270400.0,1409443200.0,2,0,1,8819,1,0,1,3,168.0,1242,12,,,29.0,8.0,2014.0
1362239870.0,24.5,3,73.5,354,33452,730.5453,15802,0,0,9,1365120000.0,1365292800.0,2,0,1,1863,1,0,1,2,187.5,382,7,,,5.0,4.0,2014.0
1386323347.0,11.0,3,73.5,354,43201,1202.2238,28560,0,0,5,1399680000.0,1399766400.0,2,0,1,11353,1,0,1,2,50.0,699,48,,,10.0,5.0,2014.0
1402068190.0,2.0,3,61.5,405,1799,1833.809641428799,2677,0,0,9,1403222400.0,1403395200.0,2,0,1,34383,3,0,1,6,77.0,154,62,,,20.0,6.0,2014.0
1390149939.0,2.0,3,66.0,254,41165,974.1967,23532,0,0,2,1400371200.0,1400630400.0,2,0,1,8793,1,0,1,2,50.0,677,91,,,18.0,5.0,2014.0
1406789402.0,2.0,3,66.0,226,3071,1833.809641428799,49402,0,0,9,1406851200.0,1406937600.0,2,0,1,34383,4,0,1,2,50.0,604,47,,,1.0,8.0,2014.0
1374763077.0,11.0,3,73.5,354,43201,2048.8801,28560,0,0,9,1377129600.0,1377216000.0,2,0,1,26414,6,0,1,2,187.5,399,97,,,22.0,8.0,2014.0
1416171744.0,2.0,3,66.0,174,16634,3428.3823035719975,36006,0,0,9,1418947200.0,1419120000.0,2,0,1,5401,6,0,1,3,182.0,83,63,,,19.0,12.0,2014.0
1369127518.0,2.0,3,66.0,174,24103,81.7189,14099,0,0,9,1369094400.0,1369180800.0,2,0,1,11620,1,0,1,2,50.0,369,21,,,21.0,5.0,2014.0
1412689922.0,11.0,3,73.5,354,25315,1932.8898,6450,0,0,5,1425254400.0,1425859200.0,2,0,1,1442,3,0,1,4,125.0,177,58,,,2.0,3.0,2014.0
1363077414.0,2.0,3,66.0,143,43351,1833.809641428799,34802,0,0,0,1363478400.0,1363737600.0,2,0,1,11621,1,0,1,2,50.0,703,33,,,17.0,3.0,2014.0
1395321891.0,2.0,3,66.0,348,10837,1625.6722,31502,0,0,1,1405209600.0,1405814400.0,2,0,1,8791,1,0,1,4,8.0,110,0,,,13.0,7.0,2014.0
1394959847.0,2.0,3,66.0,260,53078,2015.8478,37928,0,0,2,1396483200.0,1396656000.0,2,0,1,12269,6,0,1,2,50.0,1230,17,,,3.0,4.0,2014.0
1374983690.0,2.0,3,66.0,448,53078,96.6554,54163,0,0,1,1376697600.0,1376956800.0,2,0,1,11994,6,0,1,2,50.0,694,25,,,17.0,8.0,2014.0
1371279048.0,2.0,3,66.0,226,39186,2148.9013,7783,0,0,9,1379116800.0,1379808000.0,2,0,1,8976,1,0,1,4,52.0,202,73,,,14.0,9.0,2014.0
1405417193.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,9,1407974400.0,1408060800.0,2,0,1,25331,6,0,1,2,50.0,366,41,,,14.0,8.0,2014.0
1382375083.0,2.0,3,66.0,258,4687,0.4566,33803,0,0,9,1402012800.0,1402185600.0,2,0,1,34383,3,0,1,2,50.0,637,95,,,6.0,6.0,2014.0
1417988811.0,2.0,3,61.5,492,6276,1833.809641428799,34004,0,0,2,1419984000.0,1420502400.0,2,0,1,468,1,0,1,3,48.0,153,57,,,31.0,12.0,2014.0
1417433876.0,2.0,3,66.0,174,26232,184.9575,31795,0,0,9,1429228800.0,1429488000.0,2,0,1,11835,1,0,1,2,50.0,633,54,,,17.0,4.0,2014.0
